// x, y, n_BG, n_sig(C1N1 1TeV), n_sig(C1N1 3TeV), n_sig(C1C1 1TeV), n_sig(C1C1 3TeV) 
3300, 4900, 156005, 560.313, 22.3428, 378.555, 23.6385;
3300, 5000, 137971, 472.499, 22.3428, 373.464, 22.6496;
3300, 5100, 124659, 409.087, 21.7788, 366.141, 22.6496;
3300, 5200, 112306, 387.628, 20.2055, 336.62, 22.1764;
3300, 5300, 99148.2, 381.302, 19.277, 313.238, 21.0624;
3300, 5400, 89879.4, 377.391, 18.9978, 313.238, 19.5645;
3300, 5500, 81332, 354.893, 18.0406, 282.813, 18.7902;
3300, 5600, 73812.6, 354.893, 18.0406, 282.813, 17.3655;
3300, 5700, 66508.5, 337.446, 17.6897, 277.77, 15.8622;
3300, 5800, 59913.8, 287.027, 16.8687, 245.625, 14.106;
3300, 5900, 53915.8, 263.43, 16.8687, 232.859, 13.1838;
3300, 6000, 49242, 229.918, 16.8687, 201.126, 10.5501;
3300, 6100, 44901.2, 229.918, 16.8687, 201.126, 9.57713;
3300, 6200, 41049.8, 215.533, 16.8687, 201.126, 7.62164;
3300, 6300, 37351.9, 215.533, 15.8258, 189.857, 6.88518;
3300, 6400, 33665.6, 215.533, 15.8258, 189.857, 6.12945;
3300, 6500, 31228.4, 215.533, 14.2547, 173.931, 6.12945;
3300, 6600, 28480.3, 189.118, 14.2547, 173.931, 5.21098;
3300, 6700, 25867.9, 141.549, 13.0828, 159.951, 4.41547;
3300, 6800, 23916.9, 141.549, 12.1508, 159.951, 4.41547;
3300, 6900, 19986.1, 141.549, 10.6946, 141.357, 4.41547;
3300, 7000, 18038.1, 118.902, 10.6946, 141.357, 4.41547;
3300, 7100, 16948.1, 102.604, 10.6946, 141.357, 3.81047;
3300, 7200, 15390.8, 102.604, 10.6946, 141.357, 3.81047;
3300, 7300, 14225.6, 102.604, 10.6946, 123.482, 3.18976;
3300, 7400, 12481.7, 89.7251, 10.6946, 88.1484, 3.18976;
3300, 7500, 11217.3, 89.7251, 9.19041, 88.1484, 3.18976;
3300, 7600, 10527.1, 89.7251, 9.19041, 70.1347, 3.18976;
3300, 7700, 10031.2, 55.5995, 9.19041, 70.1347, 2.16386;
3300, 7800, 9633.36, 55.5995, 7.07073, 70.1347, 2.16386;
3300, 7900, 8670.43, 55.5995, 7.07073, 70.1347, 2.16386;
3300, 8000, 7900.97, 55.5995, 4.57549, 55.9189, 2.16386;
3300, 8100, 7312.88, 55.5995, 4.57549, 36.3541, 2.16386;
3300, 8200, 6626.99, 55.5995, 4.57549, 18.366, 2.16386;
3300, 8300, 5665.54, 55.5995, 4.57549, 18.366, 2.16386;
3300, 8400, 5372.19, 55.5995, 4.57549, 18.366, 2.16386;
3300, 8500, 4701.44, 55.5995, 3.62171, 18.366, 2.16386;
3300, 8600, 4503.34, 55.5995, 3.62171, 18.366, 2.16386;
3300, 8700, 4014.44, 55.5995, 3.62171, 18.366, 2.16386;
3300, 8800, 3817.58, 55.5995, 1.0358, 18.366, 2.16386;
3300, 8900, 3523.81, 55.5995, 1.0358, 18.366, 1.74197;
3300, 9000, 3325.13, 55.5995, 1.0358, 18.366, 1.74197;
3300, 9100, 2642.69, 55.5995, 1.0358, 18.366, 1.74197;
3300, 9200, 2447.6, 55.5995, 1.0358, 18.366, 1.74197;
3300, 9300, 2155.57, 55.5995, 1.0358, 18.366, 1.74197;
3300, 9400, 2056.3, 55.5995, 1.0358, 0, 1.74197;
3300, 9500, 1764.26, 27.533, 1.0358, 0, 0.872079;
3300, 9600, 1374.23, 27.533, 1.0358, 0, 0.872079;
3300, 9700, 1275.12, 27.533, 1.0358, 0, 0;
3300, 9800, 1272.96, 27.533, 1.0358, 0, 0;
3300, 9900, 1078.44, 27.533, 1.0358, 0, 0;
3300, 10000, 1077.97, 27.533, 1.0358, 0, 0;
3400, 1000, 1.15617e+07, 1601.25, 56.2573, 1392.89, 50.3297;
3400, 2000, 3.54224e+06, 1568.93, 53.9503, 1377.13, 49.3623;
3400, 3000, 1.3593e+06, 1470.97, 48.6387, 1251.63, 47.7505;
3400, 3100, 1.24115e+06, 1453.6, 47.4311, 1229.4, 47.0045;
3400, 3200, 1.10047e+06, 1384.94, 47.4311, 1205.63, 47.0045;
3400, 3300, 1.00268e+06, 1341.98, 44.5556, 1176.01, 46.5982;
3400, 3400, 920454, 1321.1, 44.5556, 1140.06, 45.9678;
3400, 3500, 802185, 1273.01, 43.5441, 1109.48, 43.0406;
3400, 3600, 733122, 1233.84, 42.4467, 1043.82, 42.3953;
3400, 3700, 637966, 1117.33, 40.079, 1025.36, 40.4426;
3400, 3800, 554973, 1036.07, 39.066, 944.394, 40.1948;
3400, 3900, 518483, 936.596, 38.8301, 830.961, 38.5599;
3400, 4000, 452475, 896.579, 37.1069, 772.487, 34.7427;
3400, 4100, 384084, 844.855, 32.3824, 693.861, 33.4874;
3400, 4200, 315034, 800.159, 32.3824, 645.3, 33.4874;
3400, 4300, 289047, 743.709, 32.0775, 609.41, 33.4874;
3400, 4400, 271284, 660.782, 29.7537, 554.646, 28.6503;
3400, 4500, 242235, 660.775, 25.4699, 524.102, 27.8546;
3400, 4600, 213994, 641.216, 23.3128, 490.963, 26.5902;
3400, 4700, 193771, 605.747, 23.2524, 420.913, 25.3119;
3400, 4800, 176781, 552.225, 22.3649, 399.567, 24.202;
3400, 4900, 155811, 543.145, 22.3428, 378.555, 22.948;
3400, 5000, 137777, 455.332, 22.3428, 373.464, 21.9591;
3400, 5100, 124465, 409.087, 21.7788, 366.141, 21.9591;
3400, 5200, 112209, 387.628, 20.2055, 336.62, 21.4859;
3400, 5300, 99148.2, 381.302, 19.277, 313.238, 20.3719;
3400, 5400, 89879.4, 377.391, 18.9978, 313.238, 19.5645;
3400, 5500, 81332, 354.893, 18.0406, 282.813, 18.7902;
3400, 5600, 73812.6, 354.893, 18.0406, 282.813, 17.3655;
3400, 5700, 66508.5, 337.446, 17.6897, 277.77, 15.8622;
3400, 5800, 59913.8, 287.027, 16.8687, 245.625, 14.106;
3400, 5900, 53915.8, 263.43, 16.8687, 232.859, 13.1838;
3400, 6000, 49242, 229.918, 16.8687, 201.126, 10.5501;
3400, 6100, 44901.2, 229.918, 16.8687, 201.126, 9.57713;
3400, 6200, 41049.8, 215.533, 16.8687, 201.126, 7.62164;
3400, 6300, 37351.9, 215.533, 15.8258, 189.857, 6.88518;
3400, 6400, 33665.6, 215.533, 15.8258, 189.857, 6.12945;
3400, 6500, 31228.4, 215.533, 14.2547, 173.931, 6.12945;
3400, 6600, 28480.3, 189.118, 14.2547, 173.931, 5.21098;
3400, 6700, 25867.9, 141.549, 13.0828, 159.951, 4.41547;
3400, 6800, 23916.9, 141.549, 12.1508, 159.951, 4.41547;
3400, 6900, 19986.1, 141.549, 10.6946, 141.357, 4.41547;
3400, 7000, 18038.1, 118.902, 10.6946, 141.357, 4.41547;
3400, 7100, 16948.1, 102.604, 10.6946, 141.357, 3.81047;
3400, 7200, 15390.8, 102.604, 10.6946, 141.357, 3.81047;
3400, 7300, 14225.6, 102.604, 10.6946, 123.482, 3.18976;
3400, 7400, 12481.7, 89.7251, 10.6946, 88.1484, 3.18976;
3400, 7500, 11217.3, 89.7251, 9.19041, 88.1484, 3.18976;
3400, 7600, 10527.1, 89.7251, 9.19041, 70.1347, 3.18976;
3400, 7700, 10031.2, 55.5995, 9.19041, 70.1347, 2.16386;
3400, 7800, 9633.36, 55.5995, 7.07073, 70.1347, 2.16386;
3400, 7900, 8670.43, 55.5995, 7.07073, 70.1347, 2.16386;
3400, 8000, 7900.97, 55.5995, 4.57549, 55.9189, 2.16386;
3400, 8100, 7312.88, 55.5995, 4.57549, 36.3541, 2.16386;
3400, 8200, 6626.99, 55.5995, 4.57549, 18.366, 2.16386;
3400, 8300, 5665.54, 55.5995, 4.57549, 18.366, 2.16386;
3400, 8400, 5372.19, 55.5995, 4.57549, 18.366, 2.16386;
3400, 8500, 4701.44, 55.5995, 3.62171, 18.366, 2.16386;
3400, 8600, 4503.34, 55.5995, 3.62171, 18.366, 2.16386;
3400, 8700, 4014.44, 55.5995, 3.62171, 18.366, 2.16386;
3400, 8800, 3817.58, 55.5995, 1.0358, 18.366, 2.16386;
3400, 8900, 3523.81, 55.5995, 1.0358, 18.366, 1.74197;
3400, 9000, 3325.13, 55.5995, 1.0358, 18.366, 1.74197;
3400, 9100, 2642.69, 55.5995, 1.0358, 18.366, 1.74197;
3400, 9200, 2447.6, 55.5995, 1.0358, 18.366, 1.74197;
3400, 9300, 2155.57, 55.5995, 1.0358, 18.366, 1.74197;
3400, 9400, 2056.3, 55.5995, 1.0358, 0, 1.74197;
3400, 9500, 1764.26, 27.533, 1.0358, 0, 0.872079;
3400, 9600, 1374.23, 27.533, 1.0358, 0, 0.872079;
3400, 9700, 1275.12, 27.533, 1.0358, 0, 0;
3400, 9800, 1272.96, 27.533, 1.0358, 0, 0;
3400, 9900, 1078.44, 27.533, 1.0358, 0, 0;
3400, 10000, 1077.97, 27.533, 1.0358, 0, 0;
3500, 1000, 1.04677e+07, 1469.31, 49.7972, 1289.95, 49.8347;
3500, 2000, 3.20234e+06, 1437.41, 47.9602, 1275.79, 49.2907;
3500, 3000, 1.24425e+06, 1347.28, 44.6056, 1161.63, 47.6789;
3500, 3100, 1.14026e+06, 1329.91, 43.3981, 1139.4, 46.9329;
3500, 3200, 1.013e+06, 1261.24, 43.3981, 1115.66, 46.9329;
3500, 3300, 935402, 1233.99, 42.0397, 1086.04, 46.5266;
3500, 3400, 866597, 1225.88, 42.0397, 1086.04, 45.8962;
3500, 3500, 780245, 1177.79, 42.0226, 1075.67, 42.969;
3500, 3600, 717791, 1149.25, 40.9252, 1010.01, 42.3237;
3500, 3700, 629341, 1048.76, 38.5575, 991.546, 40.371;
3500, 3800, 546542, 967.5, 38.3549, 920.63, 40.1232;
3500, 3900, 510344, 883.148, 38.1191, 818.432, 38.4883;
3500, 4000, 450848, 843.13, 36.3959, 759.958, 34.6711;
3500, 4100, 382554, 791.406, 31.6714, 681.333, 33.4874;
3500, 4200, 313637, 746.71, 31.6714, 645.3, 33.4874;
3500, 4300, 287748, 690.261, 31.3665, 609.41, 33.4874;
3500, 4400, 270021, 607.333, 29.0427, 554.646, 28.6503;
3500, 4500, 241166, 607.326, 25.4699, 524.102, 27.8546;
3500, 4600, 213119, 587.767, 23.3128, 490.963, 26.5902;
3500, 4700, 192993, 552.299, 23.2524, 420.913, 25.3119;
3500, 4800, 176003, 498.777, 22.3649, 399.567, 24.202;
3500, 4900, 155421, 489.696, 22.3428, 378.555, 22.948;
3500, 5000, 137484, 421.088, 22.3428, 373.464, 21.9591;
3500, 5100, 124172, 394.107, 21.7788, 366.141, 21.9591;
3500, 5200, 111917, 372.648, 20.2055, 336.62, 21.4859;
3500, 5300, 98855.5, 366.322, 19.277, 313.238, 20.3719;
3500, 5400, 89586.7, 362.411, 18.9978, 313.238, 19.5645;
3500, 5500, 81039.8, 339.913, 18.0406, 282.813, 18.7902;
3500, 5600, 73617.4, 339.913, 18.0406, 282.813, 17.3655;
3500, 5700, 66410.4, 322.466, 17.6897, 277.77, 15.8622;
3500, 5800, 59815.7, 287.027, 16.8687, 245.625, 14.106;
3500, 5900, 53817.7, 263.43, 16.8687, 232.859, 13.1838;
3500, 6000, 49240.9, 229.918, 16.8687, 201.126, 10.5501;
3500, 6100, 44900.1, 229.918, 16.8687, 201.126, 9.57713;
3500, 6200, 41048.7, 215.533, 16.8687, 201.126, 7.62164;
3500, 6300, 37351.9, 215.533, 15.8258, 189.857, 6.88518;
3500, 6400, 33665.6, 215.533, 15.8258, 189.857, 6.12945;
3500, 6500, 31228.4, 215.533, 14.2547, 173.931, 6.12945;
3500, 6600, 28480.3, 189.118, 14.2547, 173.931, 5.21098;
3500, 6700, 25867.9, 141.549, 13.0828, 159.951, 4.41547;
3500, 6800, 23916.9, 141.549, 12.1508, 159.951, 4.41547;
3500, 6900, 19986.1, 141.549, 10.6946, 141.357, 4.41547;
3500, 7000, 18038.1, 118.902, 10.6946, 141.357, 4.41547;
3500, 7100, 16948.1, 102.604, 10.6946, 141.357, 3.81047;
3500, 7200, 15390.8, 102.604, 10.6946, 141.357, 3.81047;
3500, 7300, 14225.6, 102.604, 10.6946, 123.482, 3.18976;
3500, 7400, 12481.7, 89.7251, 10.6946, 88.1484, 3.18976;
3500, 7500, 11217.3, 89.7251, 9.19041, 88.1484, 3.18976;
3500, 7600, 10527.1, 89.7251, 9.19041, 70.1347, 3.18976;
3500, 7700, 10031.2, 55.5995, 9.19041, 70.1347, 2.16386;
3500, 7800, 9633.36, 55.5995, 7.07073, 70.1347, 2.16386;
3500, 7900, 8670.43, 55.5995, 7.07073, 70.1347, 2.16386;
3500, 8000, 7900.97, 55.5995, 4.57549, 55.9189, 2.16386;
3500, 8100, 7312.88, 55.5995, 4.57549, 36.3541, 2.16386;
3500, 8200, 6626.99, 55.5995, 4.57549, 18.366, 2.16386;
3500, 8300, 5665.54, 55.5995, 4.57549, 18.366, 2.16386;
3500, 8400, 5372.19, 55.5995, 4.57549, 18.366, 2.16386;
3500, 8500, 4701.44, 55.5995, 3.62171, 18.366, 2.16386;
3500, 8600, 4503.34, 55.5995, 3.62171, 18.366, 2.16386;
3500, 8700, 4014.44, 55.5995, 3.62171, 18.366, 2.16386;
3500, 8800, 3817.58, 55.5995, 1.0358, 18.366, 2.16386;
3500, 8900, 3523.81, 55.5995, 1.0358, 18.366, 1.74197;
3500, 9000, 3325.13, 55.5995, 1.0358, 18.366, 1.74197;
3500, 9100, 2642.69, 55.5995, 1.0358, 18.366, 1.74197;
3500, 9200, 2447.6, 55.5995, 1.0358, 18.366, 1.74197;
3500, 9300, 2155.57, 55.5995, 1.0358, 18.366, 1.74197;
3500, 9400, 2056.3, 55.5995, 1.0358, 0, 1.74197;
3500, 9500, 1764.26, 27.533, 1.0358, 0, 0.872079;
3500, 9600, 1374.23, 27.533, 1.0358, 0, 0.872079;
3500, 9700, 1275.12, 27.533, 1.0358, 0, 0;
3500, 9800, 1272.96, 27.533, 1.0358, 0, 0;
3500, 9900, 1078.44, 27.533, 1.0358, 0, 0;
3500, 10000, 1077.97, 27.533, 1.0358, 0, 0;
3600, 1000, 9.51281e+06, 1393.94, 47.0282, 1220.82, 46.926;
3600, 2000, 2.98487e+06, 1362.04, 45.1912, 1206.66, 46.7465;
3600, 3000, 1.16073e+06, 1276.35, 42.5934, 1092.5, 45.3001;
3600, 3100, 1.06447e+06, 1258.98, 42.3015, 1070.28, 44.5541;
3600, 3200, 939033, 1190.32, 42.3015, 1057.69, 44.5541;
3600, 3300, 879637, 1163.58, 40.9432, 1028.07, 44.1478;
3600, 3400, 824796, 1155.46, 40.9432, 1028.07, 43.5174;
3600, 3500, 762168, 1107.37, 40.9261, 1017.69, 40.5902;
3600, 3600, 700707, 1078.83, 40.3325, 962.281, 39.9449;
3600, 3700, 625282, 978.345, 37.9648, 943.815, 38.1844;
3600, 3800, 543197, 897.084, 37.7622, 899.095, 37.9366;
3600, 3900, 507387, 825.659, 37.5264, 818.432, 36.8114;
3600, 4000, 448363, 785.642, 35.8031, 759.958, 34.6711;
3600, 4100, 380457, 747.694, 31.0787, 681.333, 33.4874;
3600, 4200, 311638, 711.218, 31.0787, 645.3, 33.4874;
3600, 4300, 285978, 654.768, 30.7738, 609.41, 33.4874;
3600, 4400, 268384, 587.783, 29.0427, 554.646, 28.6503;
3600, 4500, 239820, 587.776, 25.4699, 524.102, 27.8546;
3600, 4600, 212162, 587.767, 23.3128, 490.963, 26.5902;
3600, 4700, 192411, 552.299, 23.2524, 420.913, 25.3119;
3600, 4800, 175421, 498.777, 22.3649, 399.567, 24.202;
3600, 4900, 154838, 489.696, 22.3428, 378.555, 22.948;
3600, 5000, 136901, 421.088, 22.3428, 373.464, 21.9591;
3600, 5100, 123686, 394.107, 21.7788, 366.141, 21.9591;
3600, 5200, 111528, 372.648, 20.2055, 336.62, 21.4859;
3600, 5300, 98660.9, 366.322, 19.277, 313.238, 20.3719;
3600, 5400, 89392.6, 362.411, 18.9978, 313.238, 19.5645;
3600, 5500, 80845.8, 339.913, 18.0406, 282.813, 18.7902;
3600, 5600, 73520.4, 339.913, 18.0406, 282.813, 17.3655;
3600, 5700, 66313.3, 322.466, 17.6897, 277.77, 15.8622;
3600, 5800, 59718.6, 287.027, 16.8687, 245.625, 14.106;
3600, 5900, 53817.7, 263.43, 16.8687, 232.859, 13.1838;
3600, 6000, 49240.9, 229.918, 16.8687, 201.126, 10.5501;
3600, 6100, 44900.1, 229.918, 16.8687, 201.126, 9.57713;
3600, 6200, 41048.7, 215.533, 16.8687, 201.126, 7.62164;
3600, 6300, 37351.9, 215.533, 15.8258, 189.857, 6.88518;
3600, 6400, 33665.6, 215.533, 15.8258, 189.857, 6.12945;
3600, 6500, 31228.4, 215.533, 14.2547, 173.931, 6.12945;
3600, 6600, 28480.3, 189.118, 14.2547, 173.931, 5.21098;
3600, 6700, 25867.9, 141.549, 13.0828, 159.951, 4.41547;
3600, 6800, 23916.9, 141.549, 12.1508, 159.951, 4.41547;
3600, 6900, 19986.1, 141.549, 10.6946, 141.357, 4.41547;
3600, 7000, 18038.1, 118.902, 10.6946, 141.357, 4.41547;
3600, 7100, 16948.1, 102.604, 10.6946, 141.357, 3.81047;
3600, 7200, 15390.8, 102.604, 10.6946, 141.357, 3.81047;
3600, 7300, 14225.6, 102.604, 10.6946, 123.482, 3.18976;
3600, 7400, 12481.7, 89.7251, 10.6946, 88.1484, 3.18976;
3600, 7500, 11217.3, 89.7251, 9.19041, 88.1484, 3.18976;
3600, 7600, 10527.1, 89.7251, 9.19041, 70.1347, 3.18976;
3600, 7700, 10031.2, 55.5995, 9.19041, 70.1347, 2.16386;
3600, 7800, 9633.36, 55.5995, 7.07073, 70.1347, 2.16386;
3600, 7900, 8670.43, 55.5995, 7.07073, 70.1347, 2.16386;
3600, 8000, 7900.97, 55.5995, 4.57549, 55.9189, 2.16386;
3600, 8100, 7312.88, 55.5995, 4.57549, 36.3541, 2.16386;
3600, 8200, 6626.99, 55.5995, 4.57549, 18.366, 2.16386;
3600, 8300, 5665.54, 55.5995, 4.57549, 18.366, 2.16386;
3600, 8400, 5372.19, 55.5995, 4.57549, 18.366, 2.16386;
3600, 8500, 4701.44, 55.5995, 3.62171, 18.366, 2.16386;
3600, 8600, 4503.34, 55.5995, 3.62171, 18.366, 2.16386;
3600, 8700, 4014.44, 55.5995, 3.62171, 18.366, 2.16386;
3600, 8800, 3817.58, 55.5995, 1.0358, 18.366, 2.16386;
3600, 8900, 3523.81, 55.5995, 1.0358, 18.366, 1.74197;
3600, 9000, 3325.13, 55.5995, 1.0358, 18.366, 1.74197;
3600, 9100, 2642.69, 55.5995, 1.0358, 18.366, 1.74197;
3600, 9200, 2447.6, 55.5995, 1.0358, 18.366, 1.74197;
3600, 9300, 2155.57, 55.5995, 1.0358, 18.366, 1.74197;
3600, 9400, 2056.3, 55.5995, 1.0358, 0, 1.74197;
3600, 9500, 1764.26, 27.533, 1.0358, 0, 0.872079;
3600, 9600, 1374.23, 27.533, 1.0358, 0, 0.872079;
3600, 9700, 1275.12, 27.533, 1.0358, 0, 0;
3600, 9800, 1272.96, 27.533, 1.0358, 0, 0;
3600, 9900, 1078.44, 27.533, 1.0358, 0, 0;
3600, 10000, 1077.97, 27.533, 1.0358, 0, 0;
3700, 1000, 8.64711e+06, 1196.87, 44.0407, 1102.72, 40.7818;
3700, 2000, 2.72744e+06, 1164.97, 42.2037, 1088.56, 40.6024;
3700, 3000, 1.11161e+06, 1103.23, 41.1315, 981.689, 39.1559;
3700, 3100, 1.01668e+06, 1086.98, 41.1315, 968.185, 39.1559;
3700, 3200, 898820, 1039.37, 41.1315, 962.075, 39.1559;
3700, 3300, 840488, 1026.28, 39.7732, 932.456, 38.7496;
3700, 3400, 786435, 1018.16, 39.7732, 932.456, 38.1192;
3700, 3500, 731285, 987.379, 39.7561, 932.456, 36.1906;
3700, 3600, 676373, 958.837, 39.2837, 909.993, 35.5453;
3700, 3700, 607786, 943.135, 37.9648, 891.528, 33.7849;
3700, 3800, 525800, 861.874, 37.7622, 846.808, 33.5371;
3700, 3900, 490655, 802.748, 37.5264, 804.825, 33.2204;
3700, 4000, 438277, 762.73, 35.8031, 746.351, 31.0802;
3700, 4100, 370469, 724.782, 31.0787, 667.725, 29.8964;
3700, 4200, 308342, 688.306, 31.0787, 631.692, 29.8964;
3700, 4300, 283578, 645.158, 30.7738, 595.803, 29.8964;
3700, 4400, 266650, 587.783, 29.0427, 541.039, 27.2945;
3700, 4500, 238280, 587.776, 25.4699, 510.495, 26.4988;
3700, 4600, 210719, 587.767, 23.3128, 477.356, 25.2345;
3700, 4700, 191162, 552.299, 23.2524, 407.306, 23.9561;
3700, 4800, 174269, 498.777, 22.3649, 385.96, 22.8462;
3700, 4900, 153687, 489.696, 22.3428, 364.948, 21.5923;
3700, 5000, 135750, 421.088, 22.3428, 359.857, 20.6034;
3700, 5100, 122535, 394.107, 21.7788, 352.533, 20.6034;
3700, 5200, 110474, 372.648, 20.2055, 336.62, 20.6034;
3700, 5300, 97703.7, 366.322, 19.277, 313.238, 19.4894;
3700, 5400, 88435.4, 362.411, 18.9978, 313.238, 18.682;
3700, 5500, 80179.6, 339.913, 18.0406, 282.813, 17.9077;
3700, 5600, 72854.8, 339.913, 18.0406, 282.813, 16.4829;
3700, 5700, 65647.7, 322.466, 17.6897, 277.77, 14.9796;
3700, 5800, 59053, 287.027, 16.8687, 245.625, 14.106;
3700, 5900, 53152.1, 263.43, 16.8687, 232.859, 13.1838;
3700, 6000, 48575.3, 229.918, 16.8687, 201.126, 10.5501;
3700, 6100, 44331.5, 229.918, 16.8687, 201.126, 9.57713;
3700, 6200, 40480.1, 215.533, 16.8687, 201.126, 7.62164;
3700, 6300, 37157.9, 215.533, 15.8258, 189.857, 6.88518;
3700, 6400, 33568.6, 215.533, 15.8258, 189.857, 6.12945;
3700, 6500, 31131.4, 215.533, 14.2547, 173.931, 6.12945;
3700, 6600, 28383.3, 189.118, 14.2547, 173.931, 5.21098;
3700, 6700, 25867.9, 141.549, 13.0828, 159.951, 4.41547;
3700, 6800, 23916.9, 141.549, 12.1508, 159.951, 4.41547;
3700, 6900, 19986.1, 141.549, 10.6946, 141.357, 4.41547;
3700, 7000, 18038.1, 118.902, 10.6946, 141.357, 4.41547;
3700, 7100, 16948.1, 102.604, 10.6946, 141.357, 3.81047;
3700, 7200, 15390.8, 102.604, 10.6946, 141.357, 3.81047;
3700, 7300, 14225.6, 102.604, 10.6946, 123.482, 3.18976;
3700, 7400, 12481.7, 89.7251, 10.6946, 88.1484, 3.18976;
3700, 7500, 11217.3, 89.7251, 9.19041, 88.1484, 3.18976;
3700, 7600, 10527.1, 89.7251, 9.19041, 70.1347, 3.18976;
3700, 7700, 10031.2, 55.5995, 9.19041, 70.1347, 2.16386;
3700, 7800, 9633.36, 55.5995, 7.07073, 70.1347, 2.16386;
3700, 7900, 8670.43, 55.5995, 7.07073, 70.1347, 2.16386;
3700, 8000, 7900.97, 55.5995, 4.57549, 55.9189, 2.16386;
3700, 8100, 7312.88, 55.5995, 4.57549, 36.3541, 2.16386;
3700, 8200, 6626.99, 55.5995, 4.57549, 18.366, 2.16386;
3700, 8300, 5665.54, 55.5995, 4.57549, 18.366, 2.16386;
3700, 8400, 5372.19, 55.5995, 4.57549, 18.366, 2.16386;
3700, 8500, 4701.44, 55.5995, 3.62171, 18.366, 2.16386;
3700, 8600, 4503.34, 55.5995, 3.62171, 18.366, 2.16386;
3700, 8700, 4014.44, 55.5995, 3.62171, 18.366, 2.16386;
3700, 8800, 3817.58, 55.5995, 1.0358, 18.366, 2.16386;
3700, 8900, 3523.81, 55.5995, 1.0358, 18.366, 1.74197;
3700, 9000, 3325.13, 55.5995, 1.0358, 18.366, 1.74197;
3700, 9100, 2642.69, 55.5995, 1.0358, 18.366, 1.74197;
3700, 9200, 2447.6, 55.5995, 1.0358, 18.366, 1.74197;
3700, 9300, 2155.57, 55.5995, 1.0358, 18.366, 1.74197;
3700, 9400, 2056.3, 55.5995, 1.0358, 0, 1.74197;
3700, 9500, 1764.26, 27.533, 1.0358, 0, 0.872079;
3700, 9600, 1374.23, 27.533, 1.0358, 0, 0.872079;
3700, 9700, 1275.12, 27.533, 1.0358, 0, 0;
3700, 9800, 1272.96, 27.533, 1.0358, 0, 0;
3700, 9900, 1078.44, 27.533, 1.0358, 0, 0;
3700, 10000, 1077.97, 27.533, 1.0358, 0, 0;
3800, 1000, 7.92492e+06, 1132.46, 43.3583, 1033.45, 38.3288;
3800, 2000, 2.541e+06, 1100.56, 41.5213, 1019.29, 38.1494;
3800, 3000, 1.04027e+06, 1045.7, 40.4643, 942.631, 36.703;
3800, 3100, 946686, 1029.44, 40.4643, 929.127, 36.703;
3800, 3200, 831029, 981.833, 40.4643, 929.127, 36.703;
3800, 3300, 776647, 969.146, 39.1059, 910.643, 36.2967;
3800, 3400, 730279, 961.028, 39.1059, 910.643, 36.2967;
3800, 3500, 682150, 930.484, 39.0888, 910.643, 34.3681;
3800, 3600, 628216, 917.344, 38.6165, 897.91, 33.7228;
3800, 3700, 585231, 909.868, 37.2976, 879.444, 32.1913;
3800, 3800, 522684, 840.294, 37.2892, 834.724, 31.9434;
3800, 3900, 487733, 793.826, 37.2296, 799.734, 31.7262;
3800, 4000, 435779, 762.73, 35.5064, 741.26, 29.586;
3800, 4100, 368636, 724.782, 30.7819, 662.634, 28.9779;
3800, 4200, 307176, 688.306, 30.7819, 626.601, 28.9779;
3800, 4300, 282509, 645.158, 30.7738, 590.712, 28.9779;
3800, 4400, 265581, 587.783, 29.0427, 535.948, 26.376;
3800, 4500, 237406, 587.776, 25.4699, 505.404, 25.5804;
3800, 4600, 210038, 587.767, 23.3128, 472.265, 24.316;
3800, 4700, 190676, 552.299, 23.2524, 402.215, 23.0376;
3800, 4800, 173880, 498.777, 22.3649, 380.869, 21.9277;
3800, 4900, 153298, 489.696, 22.3428, 359.857, 20.6738;
3800, 5000, 135458, 421.088, 22.3428, 359.857, 19.6849;
3800, 5100, 122244, 394.107, 21.7788, 352.533, 19.6849;
3800, 5200, 110280, 372.648, 20.2055, 336.62, 19.6849;
3800, 5300, 97606.6, 366.322, 19.277, 313.238, 18.5709;
3800, 5400, 88338.4, 362.411, 18.9978, 313.238, 17.7635;
3800, 5500, 80082.6, 339.913, 18.0406, 282.813, 16.9892;
3800, 5600, 72854.8, 339.913, 18.0406, 282.813, 15.5645;
3800, 5700, 65647.7, 322.466, 17.6897, 277.77, 14.0612;
3800, 5800, 59053, 287.027, 16.8687, 245.625, 13.1875;
3800, 5900, 53152.1, 263.43, 16.8687, 232.859, 12.2653;
3800, 6000, 48575.3, 229.918, 16.8687, 201.126, 9.63168;
3800, 6100, 44331.5, 229.918, 16.8687, 201.126, 8.65866;
3800, 6200, 40480.1, 215.533, 16.8687, 201.126, 6.70318;
3800, 6300, 37157.9, 215.533, 15.8258, 189.857, 5.96672;
3800, 6400, 33568.6, 215.533, 15.8258, 189.857, 5.21098;
3800, 6500, 31131.4, 215.533, 14.2547, 173.931, 5.21098;
3800, 6600, 28383.3, 189.118, 14.2547, 173.931, 5.21098;
3800, 6700, 25867.9, 141.549, 13.0828, 159.951, 4.41547;
3800, 6800, 23916.9, 141.549, 12.1508, 159.951, 4.41547;
3800, 6900, 19986.1, 141.549, 10.6946, 141.357, 4.41547;
3800, 7000, 18038.1, 118.902, 10.6946, 141.357, 4.41547;
3800, 7100, 16948.1, 102.604, 10.6946, 141.357, 3.81047;
3800, 7200, 15390.8, 102.604, 10.6946, 141.357, 3.81047;
