// x, y, n_BG, n_sig0, n_sig1, n_sig2, n_sig3 
3700, 2300, 2.05659e+06, 167.823, 12.3691, 73.5442, 5.5524;
3700, 2400, 1.89498e+06, 167.823, 12.3691, 73.5442, 5.49139;
3700, 2500, 1.69556e+06, 166.8, 12.3691, 71.6257, 5.43037;
3700, 2600, 1.54428e+06, 162.706, 12.3691, 70.3467, 5.43037;
3700, 2700, 1.42928e+06, 161.683, 12.2361, 69.0676, 5.43037;
3700, 2800, 1.31716e+06, 157.59, 11.9701, 67.1491, 5.43037;
3700, 2900, 1.22622e+06, 154.52, 11.4381, 66.5096, 5.24733;
3700, 3000, 1.11161e+06, 151.45, 11.4381, 65.8701, 5.24733;
3700, 3100, 1.01668e+06, 149.403, 11.1721, 65.2305, 5.18631;
3700, 3200, 898820, 141.217, 11.1721, 63.312, 5.18631;
3700, 3300, 840488, 137.124, 10.9061, 60.1144, 5.1253;
3700, 3400, 786435, 136.1, 10.6401, 60.1144, 5.06428;
3700, 3500, 731285, 132.007, 10.5071, 60.1144, 4.82022;
3700, 3600, 676373, 126.891, 10.2411, 58.1959, 4.57616;
3700, 3700, 607786, 121.774, 9.70905, 56.9168, 4.27108;
3700, 3800, 525800, 108.471, 9.17705, 54.3588, 4.14905;
3700, 3900, 490655, 100.284, 8.51204, 51.8007, 3.966;
3700, 4000, 438277, 94.1446, 8.37904, 48.6031, 3.66093;
3800, 100, 7.07393e+07, 169.87, 12.2361, 76.1023, 5.1253;
3800, 200, 6.23986e+07, 169.87, 12.2361, 76.1023, 5.1253;
3800, 300, 2.51953e+07, 169.87, 12.2361, 76.1023, 5.1253;
3800, 400, 2.06373e+07, 169.87, 12.2361, 76.1023, 5.06428;
3800, 500, 1.71773e+07, 169.87, 12.2361, 76.1023, 5.06428;
3800, 600, 1.44987e+07, 169.87, 12.2361, 76.1023, 5.06428;
3800, 700, 1.23671e+07, 169.87, 12.2361, 76.1023, 5.06428;
3800, 800, 1.06264e+07, 168.846, 12.2361, 76.1023, 5.06428;
3800, 900, 9.15846e+06, 168.846, 12.2361, 76.1023, 5.06428;
3800, 1000, 7.92492e+06, 168.846, 12.2361, 75.4628, 5.06428;
3800, 1100, 6.91811e+06, 167.823, 12.2361, 74.8233, 5.06428;
3800, 1200, 6.04209e+06, 166.8, 12.2361, 73.5442, 5.06428;
3800, 1300, 5.32425e+06, 165.776, 12.2361, 72.9047, 5.06428;
3800, 1400, 4.71897e+06, 165.776, 12.1031, 70.3467, 5.06428;
3800, 1500, 4.21651e+06, 165.776, 12.1031, 70.3467, 5.06428;
3800, 1600, 3.79148e+06, 163.73, 12.1031, 69.7071, 5.06428;
3800, 1700, 3.41114e+06, 162.706, 11.9701, 69.7071, 5.06428;
3800, 1800, 3.10045e+06, 161.683, 11.9701, 69.0676, 5.06428;
3800, 1900, 2.82628e+06, 159.637, 11.8371, 69.0676, 5.06428;
3800, 2000, 2.541e+06, 157.59, 11.8371, 68.4281, 5.00326;
3800, 2100, 2.32329e+06, 156.567, 11.8371, 67.7886, 5.00326;
3800, 2200, 2.10039e+06, 155.543, 11.8371, 67.1491, 5.00326;
3800, 2300, 1.91503e+06, 154.52, 11.5711, 67.1491, 5.00326;
3800, 2400, 1.7651e+06, 154.52, 11.5711, 67.1491, 4.94225;
3800, 2500, 1.57201e+06, 153.497, 11.5711, 65.8701, 4.88123;
3800, 2600, 1.43226e+06, 149.403, 11.5711, 65.2305, 4.88123;
3800, 2700, 1.33049e+06, 148.38, 11.4381, 63.9515, 4.88123;
3800, 2800, 1.23153e+06, 144.287, 11.3051, 62.033, 4.88123;
3800, 2900, 1.15326e+06, 143.264, 10.7731, 62.033, 4.7592;
3800, 3000, 1.04027e+06, 141.217, 10.7731, 61.3934, 4.7592;
3800, 3100, 946686, 139.17, 10.5071, 60.7539, 4.69819;
3800, 3200, 831029, 130.984, 10.5071, 60.1144, 4.69819;
3800, 3300, 776647, 127.914, 10.2411, 57.5564, 4.63717;
3800, 3400, 730279, 126.891, 9.97505, 57.5564, 4.63717;
3800, 3500, 682150, 123.821, 9.84205, 57.5564, 4.45413;
3800, 3600, 628216, 119.727, 9.57605, 56.9168, 4.27108;
3800, 3700, 585231, 115.634, 9.17705, 55.6378, 4.02702;
3800, 3800, 522684, 104.378, 8.91105, 53.0798, 3.90499;
3800, 3900, 487733, 97.2146, 8.37904, 51.1612, 3.78296;
3800, 4000, 435779, 93.1213, 8.24604, 47.9636, 3.47788;
3900, 100, 6.63157e+07, 150.427, 11.3051, 67.7886, 4.94225;
3900, 200, 5.90519e+07, 150.427, 11.3051, 67.7886, 4.94225;
3900, 300, 2.26539e+07, 150.427, 11.3051, 67.7886, 4.94225;
3900, 400, 1.86238e+07, 150.427, 11.3051, 67.7886, 4.88123;
3900, 500, 1.5536e+07, 150.427, 11.3051, 67.7886, 4.88123;
3900, 600, 1.31533e+07, 150.427, 11.3051, 67.7886, 4.88123;
3900, 700, 1.12624e+07, 150.427, 11.3051, 67.7886, 4.88123;
3900, 800, 9.70252e+06, 149.403, 11.3051, 67.7886, 4.88123;
3900, 900, 8.36906e+06, 149.403, 11.3051, 67.7886, 4.88123;
3900, 1000, 7.2397e+06, 149.403, 11.3051, 67.1491, 4.88123;
3900, 1100, 6.32449e+06, 149.403, 11.3051, 66.5096, 4.88123;
3900, 1200, 5.5428e+06, 148.38, 11.3051, 65.8701, 4.88123;
3900, 1300, 4.90518e+06, 147.357, 11.3051, 65.2305, 4.88123;
3900, 1400, 4.35204e+06, 147.357, 11.1721, 63.312, 4.88123;
3900, 1500, 3.89258e+06, 147.357, 11.1721, 63.312, 4.88123;
3900, 1600, 3.50493e+06, 146.333, 11.1721, 62.6725, 4.88123;
3900, 1700, 3.15242e+06, 145.31, 11.0391, 62.6725, 4.88123;
3900, 1800, 2.86742e+06, 144.287, 11.0391, 62.033, 4.88123;
3900, 1900, 2.61457e+06, 143.264, 10.9061, 62.033, 4.88123;
3900, 2000, 2.37237e+06, 141.217, 10.9061, 61.3934, 4.82022;
3900, 2100, 2.17181e+06, 140.194, 10.9061, 60.7539, 4.82022;
3900, 2200, 1.96513e+06, 139.17, 10.9061, 60.1144, 4.82022;
3900, 2300, 1.7984e+06, 139.17, 10.6401, 60.1144, 4.82022;
3900, 2400, 1.65909e+06, 139.17, 10.6401, 60.1144, 4.7592;
3900, 2500, 1.4735e+06, 138.147, 10.6401, 58.8354, 4.69819;
3900, 2600, 1.34203e+06, 134.054, 10.6401, 58.8354, 4.69819;
3900, 2700, 1.24695e+06, 133.03, 10.5071, 57.5564, 4.69819;
3900, 2800, 1.15539e+06, 129.961, 10.3741, 56.2773, 4.69819;
3900, 2900, 1.0817e+06, 128.937, 9.84205, 56.2773, 4.57616;
3900, 3000, 986709, 126.891, 9.84205, 55.6378, 4.57616;
3900, 3100, 896249, 124.844, 9.57605, 54.9983, 4.51514;
3900, 3200, 789474, 118.704, 9.57605, 54.9983, 4.51514;
3900, 3300, 737414, 115.634, 9.57605, 52.4402, 4.45413;
3900, 3400, 692956, 114.611, 9.31005, 52.4402, 4.45413;
3900, 3500, 646013, 112.564, 9.31005, 52.4402, 4.33209;
3900, 3600, 592698, 108.471, 9.04405, 51.8007, 4.14905;
3900, 3700, 550560, 104.378, 8.77805, 50.5217, 3.90499;
3900, 3800, 494622, 96.1912, 8.64505, 47.9636, 3.84397;
3900, 3900, 459963, 92.098, 8.24604, 47.3241, 3.72194;
3900, 4000, 408238, 89.0281, 8.11304, 45.4056, 3.41686;
4000, 100, 6.24093e+07, 129.961, 9.31005, 60.1144, 4.69819;
4000, 200, 5.60381e+07, 129.961, 9.31005, 60.1144, 4.69819;
4000, 300, 2.03019e+07, 129.961, 9.31005, 60.1144, 4.69819;
4000, 400, 1.67472e+07, 129.961, 9.31005, 60.1144, 4.63717;
4000, 500, 1.39812e+07, 129.961, 9.31005, 60.1144, 4.63717;
4000, 600, 1.18375e+07, 129.961, 9.31005, 60.1144, 4.63717;
4000, 700, 1.01555e+07, 129.961, 9.31005, 60.1144, 4.63717;
4000, 800, 8.76744e+06, 128.937, 9.31005, 60.1144, 4.63717;
4000, 900, 7.59814e+06, 128.937, 9.31005, 60.1144, 4.63717;
4000, 1000, 6.6045e+06, 128.937, 9.31005, 60.1144, 4.63717;
4000, 1100, 5.78759e+06, 128.937, 9.31005, 60.1144, 4.63717;
4000, 1200, 5.06693e+06, 127.914, 9.31005, 59.4749, 4.63717;
4000, 1300, 4.4887e+06, 126.891, 9.31005, 58.8354, 4.63717;
4000, 1400, 3.9796e+06, 126.891, 9.17705, 57.5564, 4.63717;
4000, 1500, 3.57539e+06, 126.891, 9.17705, 57.5564, 4.63717;
4000, 1600, 3.21835e+06, 125.867, 9.17705, 57.5564, 4.63717;
4000, 1700, 2.90927e+06, 125.867, 9.04405, 57.5564, 4.63717;
4000, 1800, 2.64559e+06, 124.844, 9.04405, 56.9168, 4.63717;
4000, 1900, 2.40967e+06, 123.821, 8.91105, 56.9168, 4.63717;
4000, 2000, 2.18692e+06, 122.797, 8.91105, 56.2773, 4.57616;
4000, 2100, 2.00145e+06, 122.797, 8.91105, 56.2773, 4.57616;
4000, 2200, 1.81486e+06, 121.774, 8.91105, 55.6378, 4.57616;
4000, 2300, 1.66116e+06, 121.774, 8.77805, 55.6378, 4.57616;
4000, 2400, 1.5321e+06, 121.774, 8.77805, 55.6378, 4.51514;
4000, 2500, 1.35776e+06, 120.751, 8.77805, 54.9983, 4.45413;
4000, 2600, 1.23544e+06, 116.657, 8.77805, 54.9983, 4.45413;
4000, 2700, 1.14599e+06, 116.657, 8.64505, 53.7193, 4.45413;
4000, 2800, 1.06249e+06, 115.634, 8.51204, 53.0798, 4.45413;
4000, 2900, 993824, 114.611, 8.11304, 53.0798, 4.33209;
4000, 3000, 921637, 113.588, 8.11304, 52.4402, 4.33209;
4000, 3100, 835098, 111.541, 7.98004, 51.8007, 4.27108;
4000, 3200, 732492, 106.424, 7.98004, 51.8007, 4.27108;
4000, 3300, 688167, 104.378, 7.98004, 49.8822, 4.21006;
4000, 3400, 645474, 103.354, 7.84704, 49.8822, 4.21006;
4000, 3500, 600094, 102.331, 7.84704, 49.8822, 4.08803;
4000, 3600, 566630, 99.2612, 7.58104, 49.2427, 3.966;
4000, 3700, 524590, 98.2379, 7.58104, 48.6031, 3.72194;
4000, 3800, 469742, 91.0747, 7.44804, 46.0451, 3.66093;
4000, 3900, 436110, 86.9814, 7.18204, 45.4056, 3.53889;
4000, 4000, 391406, 84.9348, 7.04904, 44.1265, 3.35585;
