// x, y, n_BG, n_sig C1N1 1000, n_sig C1C1 1000 
6600, 9800, 0+/-0, 0+/-0, 0+/-0;
6600, 9900, 0+/-0, 0+/-0, 0+/-0;
6600, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
6700, 1000, 109169+/-4700.77, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 2000, 26135.2+/-1900.36, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 3000, 18496.2+/-1456.25, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 3100, 18265.9+/-1438.01, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 3200, 18251.3+/-1437.97, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 3300, 17493+/-1390.63, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 3400, 17396+/-1387.24, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 3500, 16971.6+/-1361.17, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 3600, 16964.6+/-1361.16, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 3700, 16963.5+/-1361.16, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 3800, 16769.5+/-1354.22, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 3900, 16574.4+/-1347.25, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 4000, 16186.3+/-1333.2, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 4100, 16185.7+/-1333.2, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 4200, 16185.7+/-1333.2, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 4300, 16087.6+/-1329.67, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 4400, 16087.6+/-1329.67, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 4500, 16087.6+/-1329.67, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 4600, 15796+/-1319.01, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 4700, 15698.9+/-1315.43, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 4800, 15601.9+/-1311.85, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 4900, 15407.9+/-1304.65, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 5000, 15310.8+/-1301.04, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 5100, 15213.8+/-1297.42, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 5200, 15019.2+/-1290.14, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 5300, 14630.6+/-1275.47, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 5400, 14436.5+/-1268.06, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 5500, 14436.5+/-1268.06, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 5600, 14339.5+/-1264.35, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 5700, 13951.4+/-1249.37, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 5800, 13854.4+/-1245.59, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 5900, 13660.4+/-1238.01, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 6000, 13265.3+/-1222.69, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 6100, 13071.2+/-1214.97, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 6200, 12974.2+/-1211.09, 2.56482+/-1.90181, 0.816758+/-1.90181;
6700, 6300, 12683.1+/-1199.37, 2.56482+/-1.90181, 0.804733+/-1.90181;
6700, 6400, 12295+/-1183.57, 2.56482+/-1.90181, 0.804733+/-1.90181;
6700, 6500, 11906.9+/-1167.55, 2.56482+/-1.90181, 0.804733+/-1.90181;
6700, 6600, 11615.8+/-1155.4, 2.56482+/-1.90181, 0.804733+/-1.90181;
6700, 6700, 11324.8+/-1143.11, 2.15798+/-1.85778, 0.804733+/-1.85778;
6700, 6800, 10451.6+/-1105.43, 2.15798+/-1.85778, 0.804733+/-1.85778;
6700, 6900, 9966.44+/-1083.93, 2.15798+/-1.85778, 0.693518+/-1.85778;
6700, 7000, 8524.6+/-964.911, 1.8739+/-1.83593, 0.693518+/-1.83593;
6700, 7100, 7651.38+/-919.962, 1.85763+/-1.83586, 0.693518+/-1.83586;
6700, 7200, 6972.21+/-883.422, 1.85763+/-1.83586, 0.693518+/-1.83586;
6700, 7300, 6390.07+/-850.854, 1.85763+/-1.83586, 0.524588+/-1.83586;
6700, 7400, 5710.9+/-811.207, 1.85763+/-1.83586, 0.32715+/-1.83586;
6700, 7500, 5322.8+/-787.656, 1.85763+/-1.83586, 0.32715+/-1.83586;
6700, 7600, 4740.66+/-750.946, 1.85763+/-1.83586, 0.279219+/-1.83586;
6700, 7700, 4546.61+/-738.304, 1.83573+/-1.83573, 0.279219+/-1.83573;
6700, 7800, 4352.56+/-725.441, 1.83573+/-1.83573, 0.279219+/-1.83573;
6700, 7900, 4061.49+/-705.708, 1.83573+/-1.83573, 0.279219+/-1.83573;
6700, 8000, 3395.85+/-574.003, 1.83573+/-1.83573, 0.188611+/-1.83573;
6700, 8100, 3007.75+/-540.208, 1.83573+/-1.83573, 0+/-1.83573;
6700, 8200, 2522.63+/-494.728, 1.83573+/-1.83573, 0+/-1.83573;
6700, 8300, 2134.53+/-455.084, 1.83573+/-1.83573, 0+/-1.83573;
6700, 8400, 2037.51+/-444.62, 1.83573+/-1.83573, 0+/-1.83573;
6700, 8500, 1940.48+/-433.905, 1.83573+/-1.83573, 0+/-1.83573;
6700, 8600, 1843.46+/-422.918, 1.83573+/-1.83573, 0+/-1.83573;
6700, 8700, 1455.36+/-375.773, 1.83573+/-1.83573, 0+/-1.83573;
6700, 8800, 1358.34+/-363.031, 1.83573+/-1.83573, 0+/-1.83573;
6700, 8900, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
6700, 9000, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
6700, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
6700, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
6700, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
6700, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
6700, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
6700, 9600, 0+/-0, 0+/-0, 0+/-0;
6700, 9700, 0+/-0, 0+/-0, 0+/-0;
6700, 9800, 0+/-0, 0+/-0, 0+/-0;
6700, 9900, 0+/-0, 0+/-0, 0+/-0;
6700, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
6800, 1000, 103041+/-4574.31, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 2000, 24121.5+/-1831.7, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 3000, 17040.9+/-1406.94, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 3100, 16810.5+/-1388.04, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 3200, 16796+/-1388.01, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 3300, 16037.7+/-1338.9, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 3400, 15940.6+/-1335.38, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 3500, 15516.2+/-1308.28, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 3600, 15509.2+/-1308.26, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 3700, 15508.2+/-1308.26, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 3800, 15314.1+/-1301.04, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 3900, 15119+/-1293.79, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 4000, 14730.9+/-1279.15, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 4100, 14730.4+/-1279.15, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 4200, 14730.3+/-1279.15, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 4300, 14632.2+/-1275.47, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 4400, 14632.2+/-1275.47, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 4500, 14632.2+/-1275.47, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 4600, 14340.6+/-1264.35, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 4700, 14243.6+/-1260.62, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 4800, 14146.5+/-1256.88, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 4900, 13952.5+/-1249.37, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 5000, 13855.5+/-1245.59, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 5100, 13758.4+/-1241.81, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 5200, 13563.9+/-1234.21, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 5300, 13272.3+/-1222.71, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 5400, 13175.2+/-1218.86, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 5500, 13175.2+/-1218.86, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 5600, 13078.2+/-1214.99, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 5700, 12787.1+/-1203.31, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 5800, 12690.1+/-1199.39, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 5900, 12496.1+/-1191.52, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 6000, 12101+/-1175.59, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 6100, 12003.9+/-1171.58, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 6200, 11906.9+/-1167.55, 1.8739+/-1.83593, 0.816758+/-1.83593;
6800, 6300, 11809.9+/-1163.52, 1.8739+/-1.83593, 0.804733+/-1.83593;
6800, 6400, 11518.8+/-1151.32, 1.8739+/-1.83593, 0.804733+/-1.83593;
6800, 6500, 11130.7+/-1134.84, 1.8739+/-1.83593, 0.804733+/-1.83593;
6800, 6600, 10936.7+/-1126.52, 1.8739+/-1.83593, 0.804733+/-1.83593;
6800, 6700, 10645.6+/-1113.91, 1.8739+/-1.83593, 0.804733+/-1.83593;
6800, 6800, 10063.5+/-1088.27, 1.8739+/-1.83593, 0.804733+/-1.83593;
6800, 6900, 9578.34+/-1066.42, 1.8739+/-1.83593, 0.693518+/-1.83593;
6800, 7000, 8427.58+/-960.021, 1.8739+/-1.83593, 0.693518+/-1.83593;
6800, 7100, 7554.36+/-914.831, 1.85763+/-1.83586, 0.693518+/-1.83586;
6800, 7200, 6875.19+/-878.078, 1.85763+/-1.83586, 0.693518+/-1.83586;
6800, 7300, 6293.04+/-845.304, 1.85763+/-1.83586, 0.524588+/-1.83586;
6800, 7400, 5613.88+/-805.384, 1.85763+/-1.83586, 0.32715+/-1.83586;
6800, 7500, 5225.78+/-781.657, 1.85763+/-1.83586, 0.32715+/-1.83586;
6800, 7600, 4643.63+/-744.652, 1.85763+/-1.83586, 0.279219+/-1.83586;
6800, 7700, 4546.61+/-738.304, 1.83573+/-1.83573, 0.279219+/-1.83573;
6800, 7800, 4352.56+/-725.441, 1.83573+/-1.83573, 0.279219+/-1.83573;
6800, 7900, 4061.49+/-705.708, 1.83573+/-1.83573, 0.279219+/-1.83573;
6800, 8000, 3395.85+/-574.003, 1.83573+/-1.83573, 0.188611+/-1.83573;
6800, 8100, 3007.75+/-540.208, 1.83573+/-1.83573, 0+/-1.83573;
6800, 8200, 2522.63+/-494.728, 1.83573+/-1.83573, 0+/-1.83573;
6800, 8300, 2134.53+/-455.084, 1.83573+/-1.83573, 0+/-1.83573;
6800, 8400, 2037.51+/-444.62, 1.83573+/-1.83573, 0+/-1.83573;
6800, 8500, 1940.48+/-433.905, 1.83573+/-1.83573, 0+/-1.83573;
6800, 8600, 1843.46+/-422.918, 1.83573+/-1.83573, 0+/-1.83573;
6800, 8700, 1455.36+/-375.773, 1.83573+/-1.83573, 0+/-1.83573;
6800, 8800, 1358.34+/-363.031, 1.83573+/-1.83573, 0+/-1.83573;
6800, 8900, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
6800, 9000, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
6800, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
6800, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
6800, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
6800, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
6800, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
6800, 9600, 0+/-0, 0+/-0, 0+/-0;
6800, 9700, 0+/-0, 0+/-0, 0+/-0;
6800, 9800, 0+/-0, 0+/-0, 0+/-0;
6800, 9900, 0+/-0, 0+/-0, 0+/-0;
6800, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
6900, 1000, 95757.2+/-4409.45, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 2000, 22470+/-1787.48, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 3000, 15779+/-1362.75, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 3100, 15548.7+/-1343.24, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 3200, 15534.1+/-1343.2, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 3300, 14775.8+/-1292.39, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 3400, 14678.8+/-1288.74, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 3500, 14352+/-1264.37, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 3600, 14344.9+/-1264.35, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 3700, 14343.9+/-1264.35, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 3800, 14149.8+/-1256.88, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 3900, 14051.7+/-1253.13, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 4000, 13663.6+/-1238.01, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 4100, 13663.1+/-1238.01, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 4200, 13663+/-1238.01, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 4300, 13662+/-1238.01, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 4400, 13662+/-1238.01, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 4500, 13662+/-1238.01, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 4600, 13370.4+/-1226.55, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 4700, 13273.3+/-1222.71, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 4800, 13176.3+/-1218.86, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 4900, 12982.3+/-1211.11, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 5000, 12885.2+/-1207.21, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 5100, 12788.2+/-1203.31, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 5200, 12593.6+/-1195.46, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 5300, 12302+/-1183.59, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 5400, 12205+/-1179.61, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 5500, 12205+/-1179.61, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 5600, 12205+/-1179.61, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 5700, 11913.9+/-1167.57, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 5800, 11816.9+/-1163.54, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 5900, 11622.8+/-1155.42, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 6000, 11324.8+/-1143.11, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 6100, 11227.8+/-1138.98, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 6200, 11130.7+/-1134.84, 1.8739+/-1.83593, 0.705544+/-1.83593;
6900, 6300, 11130.7+/-1134.84, 1.8739+/-1.83593, 0.693518+/-1.83593;
6900, 6400, 10839.7+/-1122.33, 1.8739+/-1.83593, 0.693518+/-1.83593;
6900, 6500, 10451.6+/-1105.43, 1.8739+/-1.83593, 0.693518+/-1.83593;
6900, 6600, 10354.5+/-1101.16, 1.8739+/-1.83593, 0.693518+/-1.83593;
6900, 6700, 10063.5+/-1088.27, 1.8739+/-1.83593, 0.693518+/-1.83593;
6900, 6800, 9772.39+/-1075.21, 1.8739+/-1.83593, 0.693518+/-1.83593;
6900, 6900, 9287.27+/-1053.1, 1.8739+/-1.83593, 0.693518+/-1.83593;
6900, 7000, 8233.53+/-950.164, 1.8739+/-1.83593, 0.693518+/-1.83593;
6900, 7100, 7360.31+/-904.483, 1.85763+/-1.83586, 0.693518+/-1.83586;
6900, 7200, 6681.14+/-867.291, 1.85763+/-1.83586, 0.693518+/-1.83586;
6900, 7300, 6196.02+/-839.717, 1.85763+/-1.83586, 0.524588+/-1.83586;
6900, 7400, 5613.88+/-805.384, 1.85763+/-1.83586, 0.32715+/-1.83586;
6900, 7500, 5225.78+/-781.657, 1.85763+/-1.83586, 0.32715+/-1.83586;
6900, 7600, 4643.63+/-744.652, 1.85763+/-1.83586, 0.279219+/-1.83586;
6900, 7700, 4546.61+/-738.304, 1.83573+/-1.83573, 0.279219+/-1.83573;
6900, 7800, 4352.56+/-725.441, 1.83573+/-1.83573, 0.279219+/-1.83573;
6900, 7900, 4061.49+/-705.708, 1.83573+/-1.83573, 0.279219+/-1.83573;
6900, 8000, 3395.85+/-574.003, 1.83573+/-1.83573, 0.188611+/-1.83573;
6900, 8100, 3007.75+/-540.208, 1.83573+/-1.83573, 0+/-1.83573;
6900, 8200, 2522.63+/-494.728, 1.83573+/-1.83573, 0+/-1.83573;
6900, 8300, 2134.53+/-455.084, 1.83573+/-1.83573, 0+/-1.83573;
6900, 8400, 2037.51+/-444.62, 1.83573+/-1.83573, 0+/-1.83573;
6900, 8500, 1940.48+/-433.905, 1.83573+/-1.83573, 0+/-1.83573;
6900, 8600, 1843.46+/-422.918, 1.83573+/-1.83573, 0+/-1.83573;
6900, 8700, 1455.36+/-375.773, 1.83573+/-1.83573, 0+/-1.83573;
6900, 8800, 1358.34+/-363.031, 1.83573+/-1.83573, 0+/-1.83573;
6900, 8900, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
6900, 9000, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
6900, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
6900, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
6900, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
6900, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
6900, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
6900, 9600, 0+/-0, 0+/-0, 0+/-0;
6900, 9700, 0+/-0, 0+/-0, 0+/-0;
6900, 9800, 0+/-0, 0+/-0, 0+/-0;
6900, 9900, 0+/-0, 0+/-0, 0+/-0;
6900, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
7000, 1000, 90579.4+/-4292.21, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 2000, 21498.7+/-1760.95, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 3000, 14905.3+/-1331.3, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 3100, 14674.9+/-1311.32, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 3200, 14660.4+/-1311.28, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 3300, 13902.1+/-1259.18, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 3400, 13805+/-1255.44, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 3500, 13478.2+/-1230.41, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 3600, 13471.2+/-1230.39, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 3700, 13470.1+/-1230.39, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 3800, 13373.1+/-1226.56, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 3900, 13275.5+/-1222.71, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 4000, 12887.4+/-1207.22, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 4100, 12886.9+/-1207.22, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 4200, 12886.8+/-1207.22, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 4300, 12885.8+/-1207.21, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 4400, 12885.8+/-1207.21, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 4500, 12885.8+/-1207.21, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 4600, 12691.2+/-1199.39, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 4700, 12691.2+/-1199.39, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 4800, 12594.2+/-1195.46, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 4900, 12400.1+/-1187.56, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 5000, 12303.1+/-1183.59, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 5100, 12206.1+/-1179.61, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 5200, 12011.5+/-1171.6, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 5300, 11719.9+/-1159.48, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 5400, 11622.8+/-1155.42, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 5500, 11622.8+/-1155.42, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 5600, 11622.8+/-1155.42, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 5700, 11331.8+/-1143.13, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 5800, 11234.8+/-1139.01, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 5900, 11040.7+/-1130.71, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 6000, 10742.6+/-1118.13, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 6100, 10645.6+/-1113.91, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 6200, 10548.6+/-1109.68, 1.85763+/-1.83586, 0.705544+/-1.83586;
7000, 6300, 10548.6+/-1109.68, 1.85763+/-1.83586, 0.693518+/-1.83586;
7000, 6400, 10354.5+/-1101.16, 1.85763+/-1.83586, 0.693518+/-1.83586;
7000, 6500, 10063.5+/-1088.27, 1.85763+/-1.83586, 0.693518+/-1.83586;
7000, 6600, 9966.44+/-1083.93, 1.85763+/-1.83586, 0.693518+/-1.83586;
7000, 6700, 9675.36+/-1070.83, 1.85763+/-1.83586, 0.693518+/-1.83586;
7000, 6800, 9481.32+/-1062, 1.85763+/-1.83586, 0.693518+/-1.83586;
7000, 6900, 9093.22+/-1044.12, 1.85763+/-1.83586, 0.693518+/-1.83586;
7000, 7000, 8039.48+/-940.205, 1.85763+/-1.83586, 0.693518+/-1.83586;
7000, 7100, 7166.26+/-894.014, 1.85763+/-1.83586, 0.693518+/-1.83586;
7000, 7200, 6487.09+/-856.368, 1.85763+/-1.83586, 0.693518+/-1.83586;
7000, 7300, 6001.97+/-828.431, 1.85763+/-1.83586, 0.524588+/-1.83586;
7000, 7400, 5419.83+/-793.609, 1.85763+/-1.83586, 0.32715+/-1.83586;
7000, 7500, 5128.75+/-775.612, 1.85763+/-1.83586, 0.32715+/-1.83586;
7000, 7600, 4546.61+/-738.304, 1.85763+/-1.83586, 0.279219+/-1.83586;
7000, 7700, 4449.59+/-731.901, 1.83573+/-1.83573, 0.279219+/-1.83573;
7000, 7800, 4255.54+/-718.924, 1.83573+/-1.83573, 0.279219+/-1.83573;
7000, 7900, 4061.49+/-705.708, 1.83573+/-1.83573, 0.279219+/-1.83573;
7000, 8000, 3395.85+/-574.003, 1.83573+/-1.83573, 0.188611+/-1.83573;
7000, 8100, 3007.75+/-540.208, 1.83573+/-1.83573, 0+/-1.83573;
7000, 8200, 2522.63+/-494.728, 1.83573+/-1.83573, 0+/-1.83573;
7000, 8300, 2134.53+/-455.084, 1.83573+/-1.83573, 0+/-1.83573;
7000, 8400, 2037.51+/-444.62, 1.83573+/-1.83573, 0+/-1.83573;
7000, 8500, 1940.48+/-433.905, 1.83573+/-1.83573, 0+/-1.83573;
7000, 8600, 1843.46+/-422.918, 1.83573+/-1.83573, 0+/-1.83573;
7000, 8700, 1455.36+/-375.773, 1.83573+/-1.83573, 0+/-1.83573;
7000, 8800, 1358.34+/-363.031, 1.83573+/-1.83573, 0+/-1.83573;
7000, 8900, 1164.29+/-336.102, 1.83573+/-1.83573, 0+/-1.83573;
7000, 9000, 1067.27+/-321.793, 1.83573+/-1.83573, 0+/-1.83573;
7000, 9100, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
7000, 9200, 582.145+/-237.66, 1.83573+/-1.83573, 0+/-1.83573;
7000, 9300, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
7000, 9400, 388.097+/-194.048, 1.83573+/-1.83573, 0+/-1.83573;
7000, 9500, 194.048+/-137.213, 0+/-0, 0+/-0;
7000, 9600, 0+/-0, 0+/-0, 0+/-0;
7000, 9700, 0+/-0, 0+/-0, 0+/-0;
7000, 9800, 0+/-0, 0+/-0, 0+/-0;
7000, 9900, 0+/-0, 0+/-0, 0+/-0;
7000, 10000, 194.048+/-137.213, 0+/-0, 0+/-0;
7100, 1000, 82865.1+/-4107.35, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 2000, 18457.4+/-1606.22, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 3000, 12651.5+/-1191.31, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 3100, 12421.1+/-1168.93, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 3200, 12406.6+/-1168.89, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 3300, 11745.3+/-1114.36, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 3400, 11648.3+/-1110.13, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 3500, 11551.2+/-1105.88, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 3600, 11544.2+/-1105.86, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 3700, 11543.2+/-1105.86, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 3800, 11446.1+/-1101.6, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 3900, 11348.6+/-1097.32, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 4000, 11251.6+/-1093.02, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 4100, 11251+/-1093.02, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 4200, 11251+/-1093.02, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 4300, 11249.9+/-1093.02, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 4400, 11249.9+/-1093.02, 1.85763+/-1.83586, 0.705544+/-1.83586;
7100, 4500, 11249.9+/-1093.02, 1.85763+/-1.83586, 0.705544+/-1.83586;
